"url" "rubrique" "titre" "resume" "mots-clefs" "mots-clefs_nb" "auteurs" "auteurs_nb" "infos_vol" "Auteurs_sexes" "Auteurs_nb_H" "Auteurs_nb_F" "Auteurs_nb_M" "Auteurs_nb_NA" "Annee" "Volume" "Numero" "Periode" "rubrique_net1"
"25" "http://www.revue-population.fr/article/?article=POPU_2002_0445" "Bibliographie critique" "VERGÈS Françoise, 2019, Pour un féminisme décolonial, Paris, La Fabrique, 208 p." "" "" 0 "Alice Debauche" 1 "Vol. 75, 2020/2, pages 445 à 447" "Femme" "0" "1" "0" "0" 2020 75 2 "(2010,2020]" "bibliographie"
"26" "http://www.revue-population.fr/article/?article=POPU_2001_0009" "Article" "Écarts de fécondité en fonction du niveau d’instruction : le rôle de la religion en Grande-Bretagne et en France" "La fécondité baisse et l’infécondité augmente généralement avec le niveau d’instruction des femmes. On ne sait pas vraiment si un niveau d’études supérieures implique un comportement reproductif identique chez les femmes selon les confessions et les pratiques religieuses. Cette étude utilise des données issues de l’Enquête par panel auprès des ménages britanniques (BHPS) et du volet français de l’enquête Generations and Gender (GGS) ou Erfi, afin d’explorer les interactions entre la religion (mesurée par la pratique, l’appartenance à la religion catholique en France, au protestantisme et au catholicisme en Grande-Bretagne), le niveau d’instruction et la fécondité des femmes nées entre les années 1920 et 1960. En Grande-Bretagne, un niveau d’études élevé diminue plus souvent les probabilités de maternité chez les femmes appartenant à une religion que les autres, qu’elles soient ou non pratiquantes (cet effet d’interaction n’est pas retrouvé en France). Mais dans les deux pays, la religiosité atténue la relation négative entre le niveau d’instruction et la taille des familles. Alors que, pour les femmes sans appartenance religieuse, la relation est globalement négative, on constate une relation en U chez les catholiques pratiquantes. Les disparités de descendance finale selon l’appartenance et la pratique religieuses sont plus prononcées chez les femmes les plus instruites, certainement à cause de perceptions différentes de la valeur et du coût des enfants." "religion; religiosité; fécondité; instruction; infécondité; France; Grande-Bretagne" 7 "Nitzan Peri Rotem" 1 "Vol. 75, 2020/1, pages 9 à 38" "Homme" "1" "0" "0" "0" 2020 75 1 "(2010,2020]" "article"
"27" "http://www.revue-population.fr/article/?article=POPU_2001_0039" "Article" "Trajectoires d’activité des immigrés : une approche sociohistorique, 1968-2008" "Les immigrés sont souvent considérés, dans le débat public, comme s’ils formaient un ensemble homogène et indifférencié. Cet article vise à contribuer, dans la lignée d’autres travaux historiques ou sociodémographiques, à une meilleure compréhension de la diversité de leurs trajectoires en France. Pour cela, il étudie les trajectoires d’activité d’individus arrivés en France après 1968, en s’appuyant sur l’enquête Trajectoires et origines (TeO) conduite par l’Ined et l’Insee en 2008, en particulier sur son calendrier rétrospectif. La méthode d’appariement optimal, couplée à une modélisation des probabilités de transition entre divers états des trajectoires d’activité, permet de construire et de qualifier sociologiquement des types de trajectoires, mais aussi d’expliquer les transitions les plus structurantes au sein de la population entre études et non-emploi, emploi et chômage, inactivité au foyer et salariat. Les trajectoires d’activité ainsi analysées sont déterminées par le sexe, les expériences professionnelles éventuelles avant la migration, ainsi que par le pays d’origine et l’âge à la migration. Sur le plan historique, les années 1970 reconfigurent les modalités d’entrée dans un monde du travail plus précaire, plus fréquemment marqué par des moments hors salariat." "Sociologie de l'immigration; histoire de l'immigration; marché du travail; appariement optimal; modélisation; trajectoires d'activité" 6 "Pierre Blavier; Anton Perdoncin" 2 "Vol. 75, 2020/1, pages 39 à 70" "HommeS" "2" "0" "0" "0" 2020 75 1 "(2010,2020]" "article"
"28" "http://www.revue-population.fr/article/?article=POPU_2001_0071" "Article" "Transformations sociales de l’agglomération parisienne au cours du XXe siècle : une approche longitudinale et générationnelle des inégalités d’accès à la ville" "La région Île-de-France a connu de profondes transformations au cours de la seconde moitié du xxe siècle : dépeuplement de Paris et réhabilitation de certains quartiers, densification des banlieues et périurbanisation. Ces changements sont à l’origine de redistributions importantes des populations au sein de l’agglomération parisienne, avec le départ d’une partie des classes populaires et moyennes de Paris intra-muros vers la banlieue, l’arrivée de nouvelles classes populaires migrantes, et l’amorce du processus de gentrification de la capitale. Bien que majoritairement produits selon une approche transversale, les travaux sur les ségrégations urbaines suggèrent depuis plusieurs décennies que l’évolution des mobilités géographiques des individus et des ménages est liée à celle des divisions sociales de l’espace. Cet article propose de compléter ces recherches à partir d’un corpus original d’enquêtes de l’Ined en région parisienne, qui permet d’étudier la mobilité de générations ayant participé aux transformations sociales de la capitale et de ses périphéries de 1930 à 2000. Les résultats montrent un renforcement du lien au fil des générations entre la position sociale et la centralité de la position géographique, au fur et à mesure de l’étalement urbain et du développement des réseaux de transport." "approche biographique; mobilité géographique; classes sociales; transport; accessibilité; Paris" 6 "Guillaume Le Roux; Christophe Imbert; Arnaud Bringé; Catherine Bonvalet" 4 "Vol. 75, 2020/1, pages 71 à 100" "MixteS" "3" "1" "0" "0" 2020 75 1 "(2010,2020]" "article"
"29" "http://www.revue-population.fr/article/?article=POPU_2001_0101" "Article" "La guerre de 1914-1918 et la disparition des noms de famille en France : un essai d'estimation à partir du modèle Galton-Watson" "Aucune étude en France ne s’est intéressée à l’éventuelle réduction du stock patronymique imputable à la guerre de 1914-1918. L’objet de ce travail est d’estimer l’ampleur du phénomène en prenant en compte les effets aléatoires de la disparition des noms selon le modèle d’extinction de Galton-Watson, la distribution du nombre d’enfants par ménage et la proportion de patronymes selon le nombre de porteurs. Les estimations, sur la France entière et par département, sont établies sur la base du fichier des « Morts pour la France » et du fichier Insee des noms de familles. Si les pertes humaines imputables à la Grande Guerre sont inégalement distribuées sur le territoire, avec un nombre de morts plus élevé au nord d’une ligne La Rochelle-Mulhouse, les pertes patronymiques sont géographiquement différemment réparties et plus nombreuses dans les Pyrénées, en Corse et en Bretagne. Pour autant, les patronymes effectivement disparus ne représentent qu’une proportion faible (1,4%) de l’ensemble des patronymes des MPF. Par département, cette proportion est très variable et souvent en contradiction avec le modèle de Galton- Watson qui prévoit davantage de disparitions. Plusieurs explications sont avancées : elles tiennent au mode de constitution des deux fichiers et aux hypothèses démographiques formulées." "Guerre 1914-1918; France; patronymes; Morts pour la France; Galton-Watson" 5 "Pierre Darlu; Pascal Chareille" 2 "Vol. 75, 2020/1, pages 101 à 131" "HommeS" "2" "0" "0" "0" 2020 75 1 "(2010,2020]" "article"
"30" "http://www.revue-population.fr/article/?article=POPU_2001_0134" "Bibliographie critique" "Ritschard Gilbert, Studer Matthias (eds), 2018, Sequence Analysis and Related Approaches: Innovative Methods and Application, Cham, Switzerland, Springer International Publishing, II-298 p" "" "" 0 "Émilie Counil" 1 "Vol. 75, 2020/1, pages 134 à 135" "Femme" "0" "1" "0" "0" 2020 75 1 "(2010,2020]" "bibliographie"
"31" "http://www.revue-population.fr/article/?article=POPU_2001_0136" "Bibliographie critique" "Laferté Gilles, Pasquali Paul, Renahy Nicolas (dir.), 2018, Le laboratoire des sciences sociales : histoires d’enquêtes et revisites, Paris, Raisons d’agir, Cours et Travaux, 304 p" "" "" 0 "Lionel Kesztenbaum" 1 "Vol. 75, 2020/1, pages 136 à 138" "Homme" "1" "0" "0" "0" 2020 75 1 "(2010,2020]" "bibliographie"
"32" "http://www.revue-population.fr/article/?article=POPU_2001_0139" "Bibliographie critique" "Hamilton Tod G., 2019, Immigration and the Remaking of Black America, New York, Russell Sage Foundation, 314 pages" "" "" 0 "Haley McAvay" 1 "Vol. 75, 2020/1, pages 139 à 141" "Femme" "0" "1" "0" "0" 2020 75 1 "(2010,2020]" "bibliographie"
"33" "http://www.revue-population.fr/article/?article=POPU_2001_0142" "Bibliographie critique" "Lugan Dardigna Anne-Marie, 2019, Femmes-femmes sur papier glacé. La presse « féminine », fonction idéologique, Préface de Mona Chollet, Paris, La Découverte, 312 p" "" "" 0 "Mathieu Arbogast" 1 "Vol. 75, 2020/1, pages 142 à 145" "Homme" "1" "0" "0" "0" 2020 75 1 "(2010,2020]" "bibliographie"
"34" "http://www.revue-population.fr/article/?article=POPU_2001_0146" "Bibliographie critique" "Rossigneux-Meheust Mathilde, 2018, Vies d’hospice. Vieillir et mourir en institution au XIXe siècle, Paris, Champ Vallon, 392 p" "" "" 0 "Élodie Richard" 1 "Vol. 75, 2020/1, pages 146 à 148" "Femme" "0" "1" "0" "0" 2020 75 1 "(2010,2020]" "bibliographie"
"35" "http://www.revue-population.fr/article/?article=POPU_2001_0149" "Bibliographie critique" "Touraut Caroline, 2019, Vieillir en prison. Punition et compassion, Nîmes, France, Champ social, 256 p" "" "" 0 "Marine Quennehen" 1 "Vol. 75, 2020/1, pages 149 à 151" "Femme" "0" "1" "0" "0" 2020 75 1 "(2010,2020]" "bibliographie"
"36" "http://www.revue-population.fr/article/?article=POPU_1904_0409" "La conjoncture démographique de la France" "L’évolution démographique récente de la France : une singularité en Europe ?" "Le 1er janvier 2019, la France comptait tout juste 67 millions d’habitants (66,99) soit 13,1 % de la population de l’Union européenne des 28. L’année 2018 se caractérise par le faible nombre de naissances (759 000) et un nombre de décès qui dépasse 600 000 pour la première fois depuis l’après-guerre (614 000). Le flux d’entrées d’étrangers soumis à l’obligation d’un titre de séjour est en augmentation (237 742 personnes, + 9 % par rapport à 2016). Ce flux se masculinise du fait de la part croissante des personnes en provenance d’Afrique et d’Asie. La France se caractérise par un taux d’immigration parmi les plus faible d’Europe. Avec un indice conjoncturel de fécondité de 1,87 enfant par femme, la France reste le pays le plus fécond d’Europe. L’indice conjoncturel d’IVG est pour sa part de 0,56 par femme en 2018. Petit à petit, le nombre de pacs rejoint le nombre de mariages (4 pacs pour 5 mariages). Les unions entre personnes de même sexe représente une part stable en 2017 (3,1 % des mariages et 3,8 % des pacs). Enfin, l’espérance de vie augmente encore mais à un rythme ralentit. Elle est la plus élevée d’Europe pour les femmes, ce qui n’est pas le cas pour les hommes (9e). Si la France se démarque par une prévalence faible des décès par maladie cardiovasculaire, la situation est nettement moins favorable pour la mortalité aux âges jeunes et notamment très jeune (mortalité infantile)." "France; conjoncture démographique; migration; fécondité; conjugalité; mariage; pacs; union libre; divorce; rupture de pacs; couple de même sexe; vieillissement; mortalité; mortalité par cause; comparaisons européennes" 15 "Didier Breton; Magali Barbieri; Nicolas Belliot; Hippolyte d’Albis; Magali Mazuy" 5 "Vol. 74, 2019/4, pages 409 à 497" "MixteS" "3" "2" "0" "0" 2019 74 4 "(2010,2020]" "la conjoncture démographique"
"37" "http://www.revue-population.fr/article/?article=POPU_1904_0499" "La conjoncture démographique de la France" "Cinq ans de mariages de même sexe en France : des différences entre les couples d’hommes et les couples de femmes" "Depuis 2013, la France a suivi de nombreux pays européens en ouvrant le mariage aux couples de même sexe, mais peu d’éléments permettent d’estimer la proportion et les caractéristiques sociodémographiques des couples de même sexe qui ont choisi de se marier. À partir des données d’état civil sur les mariages, nous montrons que les couples d’hommes sont plus âgés et plus souvent parisiens, tandis que les couples de femmes ressemblent davantage aux couples de sexe différent. En revanche, les couples binationaux sont plus rares chez ces dernières. Ces différences traduisent sans doute des variations genrées dans le rapport à l’institution matrimoniale et une plus grande importance des enjeux juridiques liés à l’adoption pour les lesbiennes. Enfin, ce travail situe les couples mariés par rapport aux couples cohabitants présents dans l’enquête Famille et logements, faisant ainsi apparaître certaines spécificités des couples mariés." "mariage; sexualités; genre; conjugalité; unions; couples de même sexe; France" 7 "Gaëlle Meslay" 1 "Vol. 74, 2019/4, pages 499 à 519" "Femme" "0" "1" "0" "0" 2019 74 4 "(2010,2020]" "la conjoncture démographique"
"38" "http://www.revue-population.fr/article/?article=POPU_1904_0521" "La conjoncture démographique de la France" "La séparation chez les couples corésidents de même sexe et de sexe différent" "Les couples de même sexe s’inscrivent dans un schéma de diversification des situations conjugales et familiales en Europe. L’enquête Générations et genre (Generations and Gender Survey), utilisée ici pour six pays européens (Allemagne, Belgique, France, Norvège, Pays-Bas, Suède), permet d’analyser l’histoire conjugale des individus et le sexe des partenaires avec qui ils ont cohabité au cours de leur vie. Après avoir tenu compte des erreurs d’encodage du sexe inhérentes à ce type d’enquêtes, nous comparons les risques de rupture des couples formés d’un homme et d’une femme aux couples de personnes de même sexe, avec un modèle de Cox. Ces résultats montrent que les couples de même sexe présentent un risque brut plus élevé de connaître une séparation (2,4 ois) que les couples de sexe différent, mais qui se réduit lorsque les variables explicatives et de contrôle sont introduites dans les modèles. Le mariage et la présence d’enfants constituent deux éléments majeurs augmentant la longévité des couples de sexe différent, situations que les couples de même sexe connaissent moins fréquemment." "couple; couple de même sexe; cohabitation; séparation; Generations and Gender Survey" 5 "Benjamin Marteau" 1 "Vol. 74, 2019/4, pages 521 à 549" "Homme" "1" "0" "0" "0" 2019 74 4 "(2010,2020]" "la conjoncture démographique"
"39" "http://www.revue-population.fr/article/?article=POPU_1904_0551" "Article" "Comment évoluent les inégalités de performances scolaires au collège ? Un suivi longitudinal des élèves entre la 6e et la 3e" "La focalisation de la sociologie de l’éducation sur les inégalités sociales de réussite d’une part, et d’orientation d’autre part, tend à laisser dans l’ombre les inégalités d’évolution des performances scolaires en France. Or, c’est au fil des trajectoires que se construisent ces inégalités. En s’appuyant sur un échantillon représentatif des entrants en 6e en 2007, cet article s’intéresse aux inégalités sociales d’évolution des performances en français et en mathématiques de la 6e à la 3e. Il montre d’abord que les écarts en fonction de la classe sociale, du sexe et du pays de naissance des parents se creusent pendant les années de collège, au détriment des élèves de classes populaires, des garçons, et des enfants dont les parents sont nés au Maghreb ou en Afrique subsaharienne. Il étudie ensuite le rôle des conditions de scolarisation, démontrant que les évolutions négatives des performances scolaires des élèves dont les parents sont nés au Maghreb ou en Afrique subsaharienne s’expliquent par leur plus forte fréquentation des collèges de l’éducation prioritaire, leur moindre maintien dans les établissements du secteur privé ainsi que leur concentration dans l’agglomération parisienne. Dans le même temps, ces conditions de scolarisation n’expliquent guère l’accroissement des écarts entre classes sociales et sexes." "collège; classes sociales; inégalités scolaires; trajectoires scolaires; mesures de performance; éducation prioritaire; France" 7 "Joanie Cayouette-Remblière; Léonard Moulin" 2 "Vol. 74, 2019/4, pages 551 à 586" "MixteS" "1" "1" "0" "0" 2019 74 4 "(2010,2020]" "article"
"40" "http://www.revue-population.fr/article/?article=POPU_1904_0587" "Note de recherche" "Mortalité, fécondité et croissance démographique au Tibet avant 1950" "L’évolution de la population du Tibet avant 1950 est relativement mal connue. En raison d’un manque de données, les affirmations selon lesquelles la population tibétaine aurait décliné ou augmenté restent fortement influencées par des considérations politiques. Selon deux études basées sur des données locales, les caractéristiques démographiques de villages tibétains avant les années 1950 auraient favorisé un léger accroissement de population. Cet article examine si les niveaux de fécondité et de mortalité de l’ensemble de la population tibétaine en Chine, permettent d’aboutir à une conclusion similaire. Avant 1950, environ 4 enfants tibétains sur 10 mourraient avant l’âge de 5 ans, ce qui correspond à une espérance de vie à la naissance d’environ 32 ans. La fécondité oscillait entre 4,5 et 5,0 enfants par femme. La combinaison de ces estimations démographiques montre que le niveau de fécondité était donc suffisant pour surmonter le risque de déclin causé par une mortalité élevée. Les informations démographiques examinées pour l’ensemble de la population tibétaine en Chine apportent la preuve d’une augmentation de la population tibétaine avant 1950, et corroborent les conclusions basées sur les données locales." "Tibet; Chine; estimation de la mortalité; estimation de la fécondité; croissance démographique; population du passé" 6 "Thomas Spoorenberg; Camille Richou" 2 "Vol. 74, 2019/4, pages 587 à 598" "MixteS" "1" "0" "1" "0" 2019 74 4 "(2010,2020]" "notes de recherche et documents"
"41" "http://www.revue-population.fr/article/?article=POPU_1904_0600" "Bibliographie critique" "Gebrewold Belachew, Bloom Tendayi (eds.), 2016, Understanding Migrant Decisions: From Sub-Saharan Africa to the Mediterranean, London, Routledge, 243 p." "" "" 0 "Audrey Lenoël" 1 "Vol. 74, 2019/4, pages 600 à 602" "Femme" "0" "1" "0" "0" 2019 74 4 "(2010,2020]" "bibliographie"
"42" "http://www.revue-population.fr/article/?article=POPU_1904_0603" "Bibliographie critique" "Rea Andrea, Rorive Isabelle, Bribosia Emmanuelle, Sredanovic Djordje (eds.), 2018, Governing Diversity. Migration Integration and Multiculturalism in North America and Europe, Bruxelles, Éditions de l’Université de Bruxelles, Études européennes, 264 p." "" "" 0 "Angéline Escafré-Dublet" 1 "Vol. 74, 2019/4, pages 603 à 605" "Femme" "0" "1" "0" "0" 2019 74 4 "(2010,2020]" "bibliographie"
"43" "http://www.revue-population.fr/article/?article=POPU_1904_0606" "Bibliographie critique" "Blanchard Mélissa, 2018, Travail, sexualité et migration. Les commerçantes sénégalaises à Marseille, Aix-en-Provence, Presses universitaires de Provence, 152 p." "" "" 0 "Stéphanie Condon" 1 "Vol. 74, 2019/4, pages 606 à 607" "Femme" "0" "1" "0" "0" 2019 74 4 "(2010,2020]" "bibliographie"
"44" "http://www.revue-population.fr/article/?article=POPU_1904_0608" "Bibliographie critique" "Amari Salima, 2018, Lesbiennes de l’immigration. Construction de soi et relations familiales, Éditions du Croquant, 361 p." "" "" 0 "Marion Maudet" 1 "Vol. 74, 2019/4, pages 608 à 611" "Femme" "0" "1" "0" "0" 2019 74 4 "(2010,2020]" "bibliographie"
"45" "http://www.revue-population.fr/article/?article=POPU_1904_0612" "Bibliographie critique" "Blanchard Emmanuel, 2018, Histoire de l’immigration algérienne en France, Paris, Éditions La Découverte, Repères n° 705, 128 p." "" "" 0 "Marine Haddad" 1 "Vol. 74, 2019/4, pages 612 à 614" "Femme" "0" "1" "0" "0" 2019 74 4 "(2010,2020]" "bibliographie"
"46" "http://www.revue-population.fr/article/?article=POPU_1904_0615" "Bibliographie critique" "Barbulescu Roxana, 2019, Migrant Integration in a Changing Europe: Immigrants, European Citizens, and Co-Ethnics in Italy and Spain, Notre Dame, Indiana, University of Notre Dame Press, 304 p." "" "" 0 "Ognjen Obucina" 1 "Vol. 74, 2019/4, pages 615 à 616" "Homme" "1" "0" "0" "0" 2019 74 4 "(2010,2020]" "bibliographie"
"47" "http://www.revue-population.fr/article/?article=POPU_1904_0617" "Bibliographie critique" "Feldman Nehara, 2018, Migrantes : du bassin du fleuve Sénégal aux rives de la Seine, Paris, La Dispute, 224 p." "" "" 0 "Claire Lévy-Vroelant" 1 "Vol. 74, 2019/4, pages 617 à 618" "Femme" "0" "1" "0" "0" 2019 74 4 "(2010,2020]" "bibliographie"
